gbifID,license,rightsHolder,institutionCode,collectionCode,basisOfRecord,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,individualCount,establishmentMeans,occurrenceStatus,eventDate,year,month,day,countryCode,stateProvince,locality,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,typeStatus,identifiedBy,dateIdentified,scientificName,kingdom,phylum,class,order,family,genus,infraspecificEpithet,taxonRank,datasetKey,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,issue,mediaType,taxonKey,speciesKey,species,verbatimScientificName
1805289310,CC0_1_0,Yale Peabody Museum of Natural History,YPM,YU,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 11.755212107580896, 'voyagerInferrences': 'collector'}",urn:uuid:3977f2c5-d7ff-4697-b0b8-7449843421a8,YU.230512,,Archibald Menzies,1.0,,,1794-01-01T00:00:00,1794.0,,,US,Hawaii,Hawaiian Islands,21.015,-156.76583,376082.0,,,Viktor F. Brotherus,,"Pilotrichum rugifolium C.Müller, 1851",Plantae,Bryophyta,Bryopsida,Hookeriales,Daltoniaceae,Pilotrichum,,SPECIES,963f12d0-f762-11e1-a439-00145eb45e9a,2020-06-27T03:19:40.640Z,,,,,TAXON_MATCH_HIGHERRANK;RECORDED_DATE_INFERRED,StillImage,2669277.0,2669277.0,Pilotrichum rugifolium,Pilotrichum rugifolium
1056051945,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",88a651af-70df-4063-b94d-0bfc26cd422c,BM000871971,s.n.,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,"Ditrichum difficile Fleischer, 1904",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.706Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage,5282321.0,5282321.0,Ditrichum difficile,Ditrichum difficile (Duby) Fleisch
1056795051,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",7e3d5ba3-a379-482b-a514-6b010e9050dd,BM000871973,s.n.,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,"Ditrichum difficile Fleischer, 1904",Plantae,Bryophyta,Bryopsida,Dicranales,Ditrichaceae,Ditrichum,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:52.629Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,5282321.0,5282321.0,Ditrichum difficile,Ditrichum difficile (Duby) Fleisch
1056892062,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 217.4170918390043, 'voyagerInferrences': 'collector'}",b65acbcd-144c-493c-ab7d-cb089e4d0d95,BM001024816,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,California,,36.7781,-119.4178,,,TYPE,,,Chimaphila menziesii Spreng.,Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,Chimaphila,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:36.686Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage;StillImage,8629183.0,8629183.0,Chimaphila menziesii,Chimaphila menziesii (R.Br.) Spreng.
1056554875,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 217.4170918390043, 'voyagerInferrences': 'collector'}",d421d7bf-b053-4545-9e2c-b589e93451f8,BM001024750,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,California,,36.7781,-119.4178,,,TYPE,,,Abronia latifolia Eschsch.,Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Nyctaginaceae,Abronia,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:50.309Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage;StillImage,5384891.0,5384891.0,Abronia latifolia,Abronia latifolia Eschsch.
1056361184,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",6f98a234-3fca-4b74-b7cd-29255b243d57,BM000746177,137,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,,,,"Entosthodon clavatus Mitten, 1859",Plantae,Bryophyta,Bryopsida,Funariales,Funariaceae,Entosthodon,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:55.849Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,,2674063.0,2674063.0,Entosthodon clavatus,Entosthodon clavatus Mitt
1057398474,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",0a1798e5-5588-4b45-be82-b3af18b4d8fd,BM000871450,75,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.,Plantae,Bryophyta,Bryopsida,Hookeriales,Hookeriaceae,Hypopterygium,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:52.674Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,8992691.0,8992691.0,Hypopterygium tamarisci,Hypopterygium tamarisci Hal
1056977484,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 679.7328147145868, 'voyagerInferrences': 'collector'}",e837a621-7de1-44d1-96e8-d50929d3f566,BM000736804,s.n.,Archibald Menzies,,,,1792-01-01T00:00:00,1792.0,,,US,,,45.6936,-112.5118,,,PARATYPE,,,Hypnum ochraceum Turner ex Wilson,Plantae,Bryophyta,Bryopsida,Hypnales,Amblystegiaceae,Hygrohypnum,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:41.012Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,,8123535.0,2681568.0,Hygrohypnum ochraceum,Hypnum ochraceum
1057184192,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",19d46bdf-9478-4189-8c52-ac15bdf1ed62,BM000871448,75,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.,Plantae,Bryophyta,Bryopsida,Hookeriales,Hookeriaceae,Hypopterygium,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.265Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,8992691.0,8992691.0,Hypopterygium tamarisci,Hypopterygium tamarisci Hal
1057512109,CC0_1_0,,NHMUK,BOT,PRESERVED_SPECIMEN,"{'vessel': 'discovery', 'distance': 870.3932838586672, 'voyagerInferrences': 'collector'}",74304d32-ac47-4438-8dd4-0d74c2814916,BM000871453,75,Archibald Menzies,,,,1791-01-01T00:00:00,1791.0,,,ZA,,,-28.99853,25.092539000000002,,,TYPE,,,Hypopterygium tamarisci (Sw.) Brid. ex Müll.Hal.,Plantae,Bryophyta,Bryopsida,Hookeriales,Hookeriaceae,Hypopterygium,,SPECIES,7e380070-f762-11e1-a439-00145eb45e9a,2020-06-24T04:37:40.369Z,,,,,GEODETIC_DATUM_ASSUMED_WGS84;INVALID_DISTANCE_TO_ROUTE,StillImage;StillImage,8992691.0,8992691.0,Hypopterygium tamarisci,Hypopterygium tamarisci Hal
